개설강좌,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
NO,개설전공,개설과정,과목번호,분반,교과목명,담당교수,이수구분,과목구분,과목세부구분,강의실습구분,과목개설주기,학점,이론시수,실습시수,코드쉐어여부,영어강의여부,요일/교시/강의실,비고
509,융합전공,전체,IE608,01,에너지 재료 및 소자 공학 개론,"김참, 성시준, 김대환",전공,일반과목,교과,이론,매년,3.0,3.0,0.0,N,Y,수13:00-16:00(R3 - 501호),
510,융합전공,전체,IE609,01,Advanced signal system,"김상동, 이현기, 이종훈",전공,일반과목,교과,이론,매년,3.0,3.0,0.0,N,Y,화13:00-16:00(R4 - 201호),
511,융합전공,전체,IE687,01,고급줄기세포생물학,김태완,전공,일반과목,교과,이론,매년,3.0,3.0,0.0,N,Y,"화09:00-10:30(E4 - 114), 목09:00-10:30(E4 - 114)",
512,융합전공,석사,IE900,01,Thesis(M.S.),김순현,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
513,융합전공,석사,IE900,02,Thesis(M.S.),김동환,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
514,융합전공,석사,IE900,03,Thesis(M.S.),안진웅,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
515,융합전공,석사,IE900,04,Thesis(M.S.),정순문,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
516,융합전공,석사,IE900,05,Thesis(M.S.),이종훈,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
517,융합전공,석사,IE900,06,Thesis(M.S.),이현기,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
518,융합전공,석사,IE900,07,Thesis(M.S.),김상동,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
519,융합전공,석사,IE900,08,Thesis(M.S.),김진영,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
520,융합전공,석사,IE900,09,Thesis(M.S.),김참,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
521,융합전공,박사,IE901,01,Thesis(Ph.D.),김대환,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
522,융합전공,박사,IE901,02,Thesis(Ph.D.),김동환,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
523,융합전공,박사,IE901,03,Thesis(Ph.D.),안진웅,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
524,융합전공,박사,IE901,04,Thesis(Ph.D.),이종훈,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
525,융합전공,박사,IE901,05,Thesis(Ph.D.),이현기,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
526,융합전공,박사,IE901,06,Thesis(Ph.D.),임용섭,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
527,융합전공,박사,IE901,07,Thesis(Ph.D.),김순현,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
528,융합전공,박사,IE901,08,Thesis(Ph.D.),김진영,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
529,융합전공,석사,IE906,01,Seminar(M.S.),김현민,전공,일반과목,연구(Seminar),이론,매년,1.0,1.0,0.0,N,Y,수16:00-17:00(E1 - 303),
530,융합전공,박사,IE907,01,Seminar(Ph.D.),김현민,전공,일반과목,연구(Seminar),이론,매년,1.0,1.0,0.0,N,Y,수17:00-18:00(E1 - 303),
531,인공지능전공,석사,AI900,01,Thesis(M.S.),김가인,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
532,인공지능전공,석사,AI900,02,Thesis(M.S.),김기섭,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,담당교원: EECS 김기섭 교수님
533,인공지능전공,석사,AI900,03,Thesis(M.S.),김기섭,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,담당교원: RME 김기섭 교수님
534,인공지능전공,석사,AI900,04,Thesis(M.S.),김영식,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
535,인공지능전공,석사,AI900,06,Thesis(M.S.),문인규,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
536,인공지능전공,석사,AI900,07,Thesis(M.S.),박경서,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
537,인공지능전공,석사,AI900,08,Thesis(M.S.),박경준,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
538,인공지능전공,석사,AI900,09,Thesis(M.S.),박대희,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
539,인공지능전공,석사,AI900,11,Thesis(M.S.),박석호,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
540,인공지능전공,석사,AI900,12,Thesis(M.S.),서대원,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
541,인공지능전공,석사,AI900,13,Thesis(M.S.),소진현,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
542,인공지능전공,석사,AI900,14,Thesis(M.S.),송민영,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
543,인공지능전공,석사,AI900,15,Thesis(M.S.),송철,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
544,인공지능전공,석사,AI900,16,Thesis(M.S.),오세훈,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
545,인공지능전공,석사,AI900,17,Thesis(M.S.),유재석,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
546,인공지능전공,석사,AI900,18,Thesis(M.S.),윤동원,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
547,인공지능전공,석사,AI900,19,Thesis(M.S.),윤종혁,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
548,인공지능전공,석사,AI900,20,Thesis(M.S.),은용순,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
549,인공지능전공,석사,AI900,21,Thesis(M.S.),이경태,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
550,인공지능전공,석사,AI900,22,Thesis(M.S.),이상철,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
551,인공지능전공,석사,AI900,23,Thesis(M.S.),이용우,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
552,인공지능전공,석사,AI900,24,Thesis(M.S.),임성훈,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
553,인공지능전공,석사,AI900,25,Thesis(M.S.),임용섭,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
554,인공지능전공,석사,AI900,26,Thesis(M.S.),장경인,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
555,인공지능전공,석사,AI900,27,Thesis(M.S.),장진호,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
556,인공지능전공,석사,AI900,28,Thesis(M.S.),좌훈승,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
557,인공지능전공,석사,AI900,29,Thesis(M.S.),최재호,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
558,인공지능전공,석사,AI900,30,Thesis(M.S.),최지웅,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
559,인공지능전공,석사,AI900,31,Thesis(M.S.),황재윤,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
560,인공지능전공,박사,AI901,01,Thesis(Ph.D.),김가인,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
561,인공지능전공,박사,AI901,02,Thesis(Ph.D.),김기섭,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,담당교원: EECS 김기섭 교수님
562,인공지능전공,박사,AI901,03,Thesis(Ph.D.),김기섭,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,담당교원: RME 김기섭 교수님
563,인공지능전공,박사,AI901,04,Thesis(Ph.D.),김영식,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
564,인공지능전공,박사,AI901,06,Thesis(Ph.D.),문인규,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
565,인공지능전공,박사,AI901,07,Thesis(Ph.D.),박경서,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
566,인공지능전공,박사,AI901,08,Thesis(Ph.D.),박경준,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
567,인공지능전공,박사,AI901,09,Thesis(Ph.D.),박대희,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
568,인공지능전공,박사,AI901,11,Thesis(Ph.D.),박석호,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
569,인공지능전공,박사,AI901,12,Thesis(Ph.D.),서대원,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
570,인공지능전공,박사,AI901,13,Thesis(Ph.D.),소진현,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
571,인공지능전공,박사,AI901,14,Thesis(Ph.D.),송민영,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
572,인공지능전공,박사,AI901,15,Thesis(Ph.D.),송철,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
573,인공지능전공,박사,AI901,16,Thesis(Ph.D.),오세훈,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
574,인공지능전공,박사,AI901,17,Thesis(Ph.D.),유재석,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
575,인공지능전공,박사,AI901,18,Thesis(Ph.D.),윤동원,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
576,인공지능전공,박사,AI901,19,Thesis(Ph.D.),윤종혁,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
577,인공지능전공,박사,AI901,20,Thesis(Ph.D.),은용순,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
578,인공지능전공,박사,AI901,21,Thesis(Ph.D.),이경태,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
579,인공지능전공,박사,AI901,22,Thesis(Ph.D.),이상철,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
580,인공지능전공,박사,AI901,23,Thesis(Ph.D.),이용우,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
581,인공지능전공,박사,AI901,24,Thesis(Ph.D.),임성훈,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
582,인공지능전공,박사,AI901,25,Thesis(Ph.D.),임용섭,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
583,인공지능전공,박사,AI901,26,Thesis(Ph.D.),장경인,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
584,인공지능전공,박사,AI901,27,Thesis(Ph.D.),장진호,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
585,인공지능전공,박사,AI901,28,Thesis(Ph.D.),좌훈승,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
586,인공지능전공,박사,AI901,29,Thesis(Ph.D.),최재호,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
587,인공지능전공,박사,AI901,30,Thesis(Ph.D.),최지웅,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
588,인공지능전공,박사,AI901,31,Thesis(Ph.D.),황재윤,전공,일반과목,연구(Thesis),이론,매년,0.0,0.0,0.0,N,Y,,
589,인공지능전공,석사,AI904,01,인턴쉽(M.S.),김가인,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
590,인공지능전공,석사,AI904,02,인턴쉽(M.S.),김기섭,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,담당교원: EECS 김기섭 교수님
591,인공지능전공,석사,AI904,03,인턴쉽(M.S.),김기섭,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,담당교원: RME 김기섭 교수님
592,인공지능전공,석사,AI904,04,인턴쉽(M.S.),김영식,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
593,인공지능전공,석사,AI904,06,인턴쉽(M.S.),문인규,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
594,인공지능전공,석사,AI904,07,인턴쉽(M.S.),박경서,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
595,인공지능전공,석사,AI904,08,인턴쉽(M.S.),박경준,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
596,인공지능전공,석사,AI904,09,인턴쉽(M.S.),박대희,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
597,인공지능전공,석사,AI904,11,인턴쉽(M.S.),박석호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
598,인공지능전공,석사,AI904,12,인턴쉽(M.S.),서대원,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
599,인공지능전공,석사,AI904,13,인턴쉽(M.S.),소진현,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
600,인공지능전공,석사,AI904,14,인턴쉽(M.S.),송민영,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
601,인공지능전공,석사,AI904,15,인턴쉽(M.S.),송철,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
602,인공지능전공,석사,AI904,16,인턴쉽(M.S.),오세훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
603,인공지능전공,석사,AI904,17,인턴쉽(M.S.),유재석,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
604,인공지능전공,석사,AI904,18,인턴쉽(M.S.),윤동원,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
605,인공지능전공,석사,AI904,19,인턴쉽(M.S.),윤종혁,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
606,인공지능전공,석사,AI904,20,인턴쉽(M.S.),은용순,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
607,인공지능전공,석사,AI904,21,인턴쉽(M.S.),이경태,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
608,인공지능전공,석사,AI904,22,인턴쉽(M.S.),이상철,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
609,인공지능전공,석사,AI904,23,인턴쉽(M.S.),이용우,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
610,인공지능전공,석사,AI904,24,인턴쉽(M.S.),임성훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
611,인공지능전공,석사,AI904,25,인턴쉽(M.S.),임용섭,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
612,인공지능전공,석사,AI904,26,인턴쉽(M.S.),장경인,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
613,인공지능전공,석사,AI904,27,인턴쉽(M.S.),장진호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
614,인공지능전공,석사,AI904,28,인턴쉽(M.S.),좌훈승,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
615,인공지능전공,석사,AI904,29,인턴쉽(M.S.),최재호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
616,인공지능전공,석사,AI904,30,인턴쉽(M.S.),최지웅,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
617,인공지능전공,석사,AI904,31,인턴쉽(M.S.),황재윤,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
618,인공지능전공,박사,AI905,01,산학인턴쉽(Ph.D.),김가인,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
619,인공지능전공,박사,AI905,02,산학인턴쉽(Ph.D.),김기섭,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,담당교원: EECS 김기섭 교수님
620,인공지능전공,박사,AI905,03,산학인턴쉽(Ph.D.),김기섭,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,담당교원: RME 김기섭 교수님
621,인공지능전공,박사,AI905,04,산학인턴쉽(Ph.D.),김영식,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
622,인공지능전공,박사,AI905,06,산학인턴쉽(Ph.D.),문인규,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
623,인공지능전공,박사,AI905,07,산학인턴쉽(Ph.D.),박경서,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
624,인공지능전공,박사,AI905,08,산학인턴쉽(Ph.D.),박경준,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
625,인공지능전공,박사,AI905,09,산학인턴쉽(Ph.D.),박대희,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
626,인공지능전공,박사,AI905,11,산학인턴쉽(Ph.D.),박석호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
627,인공지능전공,박사,AI905,12,산학인턴쉽(Ph.D.),서대원,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
628,인공지능전공,박사,AI905,13,산학인턴쉽(Ph.D.),소진현,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
629,인공지능전공,박사,AI905,14,산학인턴쉽(Ph.D.),송민영,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
630,인공지능전공,박사,AI905,15,산학인턴쉽(Ph.D.),송철,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
631,인공지능전공,박사,AI905,16,산학인턴쉽(Ph.D.),오세훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
632,인공지능전공,박사,AI905,17,산학인턴쉽(Ph.D.),유재석,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
633,인공지능전공,박사,AI905,18,산학인턴쉽(Ph.D.),윤동원,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
634,인공지능전공,박사,AI905,19,산학인턴쉽(Ph.D.),윤종혁,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
635,인공지능전공,박사,AI905,20,산학인턴쉽(Ph.D.),은용순,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
636,인공지능전공,박사,AI905,21,산학인턴쉽(Ph.D.),이경태,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
637,인공지능전공,박사,AI905,22,산학인턴쉽(Ph.D.),이상철,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
638,인공지능전공,박사,AI905,23,산학인턴쉽(Ph.D.),이용우,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
639,인공지능전공,박사,AI905,24,산학인턴쉽(Ph.D.),임성훈,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
640,인공지능전공,박사,AI905,25,산학인턴쉽(Ph.D.),임용섭,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
641,인공지능전공,박사,AI905,26,산학인턴쉽(Ph.D.),장경인,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
642,인공지능전공,박사,AI905,27,산학인턴쉽(Ph.D.),장진호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
643,인공지능전공,박사,AI905,28,산학인턴쉽(Ph.D.),좌훈승,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
644,인공지능전공,박사,AI905,29,산학인턴쉽(Ph.D.),최재호,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
645,인공지능전공,박사,AI905,30,산학인턴쉽(Ph.D.),최지웅,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
646,인공지능전공,박사,AI905,31,산학인턴쉽(Ph.D.),황재윤,전공,일반과목,연구(Internship),실습,매년,1.0,0.0,1.0,N,Y,,
647,인공지능전공,석사,AI906,01,인공지능 콜로퀴엄(M.S.),김영식,전공,일반과목,연구(Seminar),이론,매년,1.0,1.0,0.0,N,Y,화16:30-17:30(E3 - 112),
648,인공지능전공,박사,AI907,01,인공지능 콜로퀴엄(Ph.D.),김영식,전공,일반과목,연구(Seminar),이론,매년,1.0,1.0,0.0,N,Y,화17:00-18:00(E3 - 112),
649,의생명공학전공,전체,BM501c,01,세포 생물학,"이창훈, 이재민, 김태완, 오용석",전공,코어과목,교과,이론,매년,3.0,3.0,0.0,N,Y,"화13:00-14:30(E4 - 306), 목13:00-14:30(E4 - 306)",
650,의생명공학전공,전체,BM504c,01,의생명공학 개론,"이상훈, 이경태, 유재석, 이성원",전공,코어과목,교과,이론,매년,3.0,3.0,0.0,N,Y,수09:00-12:00(E3 - 113),
651,의생명공학전공,전체,BM621,01,의료영상학,황재윤,전공,일반과목,교과,이론,매년,3.0,3.0,0.0,N,Y,"화13:30-15:00(E7 - G01), 수13:30-15:00(E7 - G01)",
652,의생명공학전공,전체,BM900,01,의생명공학 윤리,구재형,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
653,의생명공학전공,전체,BM900,02,의생명공학 윤리,김가인,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
654,의생명공학전공,전체,BM900,03,의생명공학 윤리,김소희,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
655,의생명공학전공,전체,BM900,04,의생명공학 윤리,김태완,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
656,의생명공학전공,전체,BM900,05,의생명공학 윤리,김회준,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
657,의생명공학전공,전체,BM900,06,의생명공학 윤리,남창훈,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
658,의생명공학전공,전체,BM900,07,의생명공학 윤리,박경서,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
659,의생명공학전공,전체,BM900,08,의생명공학 윤리,박석호,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
660,의생명공학전공,전체,BM900,09,의생명공학 윤리,서병창,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
661,의생명공학전공,전체,BM900,10,의생명공학 윤리,송민영,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
662,의생명공학전공,전체,BM900,11,의생명공학 윤리,송철,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
663,의생명공학전공,전체,BM900,12,의생명공학 윤리,오용석,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
664,의생명공학전공,전체,BM900,13,의생명공학 윤리,유재석,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
665,의생명공학전공,전체,BM900,14,의생명공학 윤리,윤동원,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
666,의생명공학전공,전체,BM900,15,의생명공학 윤리,이경태,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
667,의생명공학전공,전체,BM900,16,의생명공학 윤리,이기준,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
668,의생명공학전공,전체,BM900,17,의생명공학 윤리,이병권,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
669,의생명공학전공,전체,BM900,18,의생명공학 윤리,이상훈,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
670,의생명공학전공,전체,BM900,19,의생명공학 윤리,이성배,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
671,의생명공학전공,전체,BM900,20,의생명공학 윤리,이성원,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
672,의생명공학전공,전체,BM900,21,의생명공학 윤리,이신범,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
673,의생명공학전공,전체,BM900,22,의생명공학 윤리,이영삼,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
674,의생명공학전공,전체,BM900,23,의생명공학 윤리,이옥균,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
675,의생명공학전공,전체,BM900,24,의생명공학 윤리,이재민,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
676,의생명공학전공,전체,BM900,25,의생명공학 윤리,이재홍,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
677,의생명공학전공,전체,BM900,26,의생명공학 윤리,이정협,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
678,의생명공학전공,전체,BM900,27,의생명공학 윤리,이종찬,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
679,의생명공학전공,전체,BM900,28,의생명공학 윤리,이창훈,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
680,의생명공학전공,전체,BM900,29,의생명공학 윤리,장경인,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
681,의생명공학전공,전체,BM900,30,의생명공학 윤리,장진호,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
682,의생명공학전공,전체,BM900,31,의생명공학 윤리,정영태,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
683,의생명공학전공,전체,BM900,32,의생명공학 윤리,정찬,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
684,의생명공학전공,전체,BM900,33,의생명공학 윤리,최지웅,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
685,의생명공학전공,전체,BM900,34,의생명공학 윤리,현정호,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
686,의생명공학전공,전체,BM900,35,의생명공학 윤리,황재윤,전공,일반과목,연구(Thesis),이론,매년,1.0,1.0,0.0,N,Y,,
687,의생명공학전공,석사,BM901,01,Thesis(M.S.),구재형,전공,일반과목,연구(Thesis),이론및실습,매년,0.0,0.0,0.0,N,Y,,
